Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,conductance,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,,time
2023/06/29 14:13:12,8.22826087,0.1956521739,8.043478261,7.044883303,-1.915020946,7.07839617,1,8.043292364,124.3271977,-0.8854961832,1.267175573,-0.7480916031,-0.203898051,0.2143928036,-0.2548725637,1440.29304,13:12,792
2023/06/29 14:13:12,8.27173913,0.1630434783,8.065217391,7.056852184,-1.941352484,7.090365051,1,8.022871438,124.6436526,-1.114503817,2.122137405,-1.175572519,-0.2128935532,0.2203898051,-0.251874063,1441.758242,13:12,792
2023/06/29 14:13:13,8.282608696,0.1847826087,8.010869565,7.080789946,-1.953321364,7.066427289,1,8.007555743,124.8820529,-0.9923664122,2.015267176,-0.9160305344,-0.2143928036,0.2218890555,-0.2503748126,1443.223443,13:13,793
2023/06/29 14:13:13,8.195652174,0.2173913043,8.054347826,7.030520646,-1.936564931,7.092758827,1,7.987134816,125.2013423,-1.175572519,1.190839695,-0.6106870229,-0.203898051,0.2338830585,-0.251874063,1439.56044,13:13,793
2023/06/29 14:13:13,8.260869565,0.1956521739,8.032608696,7.032914423,-1.917414722,7.087971275,1,7.971819122,125.4418828,-0.4885496183,1.083969466,-1.099236641,-0.2098950525,0.2173913043,-0.251874063,1442.490842,13:13,793
2023/06/29 14:13:13,8.239130435,0.1847826087,8.043478261,7.020945542,-1.919808498,7.090365051,1,7.961608658,125.6027573,-0.8854961832,1.022900763,-0.9160305344,-0.2098950525,0.2203898051,-0.2443778111,1442.490842,13:13,793
2023/06/29 14:13:13,8.22826087,0.1847826087,8.043478261,7.02812687,-1.934171155,7.099940156,1,7.941187732,125.9257473,-0.5190839695,1.511450382,-0.9160305344,-0.2098950525,0.215892054,-0.2428785607,1443.223443,13:13,793
2023/06/29 14:13:14,8.184782609,0.2717391304,8.032608696,7.025733094,-1.946140036,7.111909037,1,7.930977269,126.0878661,-0.1221374046,0.7938931298,-0.4580152672,-0.2098950525,0.2143928036,-0.2443778111,1443.956044,13:14,794
2023/06/29 14:13:14,8.184782609,0.25,8.065217391,7.025733094,-1.917414722,7.090365051,1,7.915661574,126.3318284,-0.7175572519,0.8396946565,-0.6717557252,-0.2113943028,0.203898051,-0.2548725637,1442.490842,13:14,794
2023/06/29 14:13:14,8.260869565,0.152173913,8.043478261,7.011370437,-1.907839617,7.095152603,1,7.895240648,126.6585839,-0.3511450382,1.099236641,-1.007633588,-0.1994002999,0.2053973013,-0.2488755622,1442.490842,13:14,794
2023/06/29 14:13:14,8.239130435,0.2173913043,8.054347826,7.040095751,-1.915020946,7.083183722,1,7.879924953,126.9047619,-0.5190839695,0.8244274809,-0.7175572519,-0.2113943028,0.2203898051,-0.2488755622,1438.827839,13:14,794
2023/06/29 14:13:14,8.239130435,0.2065217391,8.032608696,7.061639737,-1.931777379,7.085577499,1,7.864609258,127.1518987,-0.3053435115,1.389312977,-0.6259541985,-0.2098950525,0.2173913043,-0.2458770615,1441.025641,13:14,794
2023/06/29 14:13:15,8.260869565,0.2173913043,8.043478261,7.025733094,-1.915020946,7.090365051,1,7.849293564,127.4,-0.9007633588,1.007633588,-0.5648854962,-0.2128935532,0.2173913043,-0.2428785607,1441.758242,13:15,795
2023/06/29 14:13:15,8.293478261,0.1956521739,8.065217391,7.02812687,-1.929383603,7.095152603,1,7.8390831,127.5659394,-0.4122137405,1.709923664,-0.2748091603,-0.2008995502,0.2188905547,-0.251874063,1442.490842,13:15,795
2023/06/29 14:13:15,8.25,0.152173913,8.043478261,6.999401556,-1.891083184,7.099940156,1,7.823767406,127.8156607,-0.7175572519,1.694656489,-0.106870229,-0.2113943028,0.2143928036,-0.251874063,1443.223443,13:15,795
2023/06/29 14:13:15,8.25,0.1956521739,8.054347826,7.013764213,-1.941352484,7.116696589,1,7.808451711,128.0663616,0.07633587786,0.7786259542,-0.7480916031,-0.2068965517,0.2143928036,-0.2473763118,1439.56044,13:15,795
2023/06/29 14:13:15,8.22826087,0.2173913043,8.054347826,7.04727708,-1.926989826,7.076002394,1,7.798241248,128.2340426,-0.8396946565,1.251908397,-0.5038167939,-0.2008995502,0.2263868066,-0.2443778111,1437.362637,13:15,795
2023/06/29 14:13:16,8.25,0.1847826087,8.043478261,7.035308199,-1.934171155,7.083183722,1,7.782925553,128.486389,-0.5801526718,1.389312977,-0.5496183206,-0.2098950525,0.2173913043,-0.2563718141,1440.29304,13:16,796
2023/06/29 14:13:16,8.206521739,0.2608695652,8.010869565,7.042489527,-1.958108917,7.092758827,1,7.77271509,128.6551724,-0.320610687,0.1221374046,-1.007633588,-0.2083958021,0.2233883058,-0.2503748126,1442.490842,13:16,796
2023/06/29 14:13:16,8.206521739,0.2391304348,8.043478261,7.099940156,-1.979652902,7.054458408,1,7.762504627,128.8243999,-0.9923664122,1.877862595,-0.7938931298,-0.2023988006,0.2128935532,-0.2458770615,1442.490842,13:16,796
2023/06/29 14:13:16,8.293478261,0.1630434783,8.032608696,7.016157989,-1.936564931,7.114302813,1,7.747188932,129.0790774,-0.7022900763,1.34351145,-0.6564885496,-0.203898051,0.2203898051,-0.2488755622,1443.223443,13:16,796
2023/06/29 14:13:16,8.25,0.2065217391,8.02173913,7.030520646,-1.919808498,7.085577499,1,7.731873237,129.3347639,-0.7938931298,1.312977099,-0.7022900763,-0.2053973013,0.2218890555,-0.2533733133,1448.351648,13:16,796
2023/06/29 14:13:17,8.239130435,0.1847826087,8.043478261,7.044883303,-1.950927588,7.07839617,1,7.721662774,129.5057851,-0.7480916031,0.9312977099,-0.7938931298,-0.2053973013,0.2128935532,-0.2458770615,1445.421245,13:17,797
2023/06/29 14:13:17,8.260869565,0.1956521739,8.054347826,7.030520646,-1.948533812,7.092758827,1,7.706347079,129.7631666,-0.6259541985,0.8702290076,-0.6106870229,-0.1994002999,0.2188905547,-0.2458770615,1440.29304,13:17,797
2023/06/29 14:13:17,8.282608696,0.152173913,8.02173913,7.001795332,-1.912627169,7.10951526,1,7.696136616,129.9353234,-0.7480916031,1.603053435,-0.6870229008,-0.2128935532,0.2218890555,-0.251874063,1446.153846,13:17,797
2023/06/29 14:13:17,8.22826087,0.1847826087,8.032608696,7.025733094,-1.950927588,7.104727708,1,7.680820921,130.1944167,-0.5648854962,1.312977099,-0.8091603053,-0.1994002999,0.2248875562,-0.2458770615,1445.421245,13:17,797
2023/06/29 14:13:17,8.22826087,0.1956521739,8.02173913,7.037701975,-1.922202274,7.068821065,1,7.67571569,130.281011,-0.9007633588,1.404580153,-0.7938931298,-0.2113943028,0.2188905547,-0.2503748126,1448.351648,13:17,797
2023/06/29 14:13:18,8.25,0.1847826087,8.054347826,7.032914423,-1.950927588,7.095152603,1,7.660399995,130.5414862,-0.8396946565,1.328244275,-0.6870229008,-0.2068965517,0.2218890555,-0.2473763118,1441.758242,13:18,798
2023/06/29 14:13:18,8.206521739,0.2608695652,8.054347826,7.006582885,-1.907839617,7.087971275,1,7.6450843,130.803005,-0.2748091603,0.2442748092,-0.07633587786,-0.1994002999,0.2218890555,-0.2413793103,1438.095238,13:18,798
2023/06/29 14:13:18,8.239130435,0.1630434783,8.065217391,7.035308199,-1.931777379,7.076002394,1,7.634873837,130.9779338,-0.8091603053,0.7022900763,-0.6564885496,-0.2113943028,0.2233883058,-0.2488755622,1440.29304,13:18,798
2023/06/29 14:13:18,8.260869565,0.1956521739,8.032608696,7.042489527,-1.967684022,7.099940156,1,7.629768605,131.0655738,-0.4580152672,0.9465648855,-0.7786259542,-0.2113943028,0.2188905547,-0.251874063,1441.758242,13:18,798
2023/06/29 14:13:18,8.217391304,0.1956521739,8.054347826,7.044883303,-1.929383603,7.083183722,1,7.614452911,131.3291988,-0.7328244275,1.465648855,-0.7022900763,-0.2083958021,0.2173913043,-0.2488755622,1438.827839,13:18,798
2023/06/29 14:13:19,8.22826087,0.1956521739,8.054347826,7.016157989,-1.94374626,7.097546379,1,7.599137216,131.5938865,-0.7022900763,1.236641221,-0.8549618321,-0.2083958021,0.2203898051,-0.2503748126,1437.362637,13:19,799
2023/06/29 14:13:19,8.206521739,0.152173913,8.032608696,7.023339318,-1.938958707,7.095152603,1,7.588926753,131.7709384,-0.5954198473,0.7786259542,-0.7480916031,-0.2068965517,0.2218890555,-0.2503748126,1441.025641,13:19,799
2023/06/29 14:13:19,8.22826087,0.2282608696,8.032608696,7.056852184,-1.965290245,7.07839617,1,7.573611058,132.0374115,-0.427480916,1.374045802,-0.9312977099,-0.2098950525,0.2173913043,-0.2458770615,1442.490842,13:19,799
2023/06/29 14:13:19,8.260869565,0.152173913,8.065217391,7.032914423,-1.938958707,7.095152603,1,7.568505826,132.1264755,-1.06870229,1.251908397,-0.7480916031,-0.2083958021,0.2218890555,-0.2503748126,1442.490842,13:19,799
2023/06/29 14:13:19,8.22826087,0.2065217391,8.032608696,7.016157989,-1.931777379,7.099940156,1,7.553190132,132.39439,-0.3053435115,0.7633587786,-0.5954198473,-0.2068965517,0.2173913043,-0.2443778111,1443.223443,13:19,799
2023/06/29 14:13:20,8.239130435,0.1847826087,8.010869565,7.020945542,-1.936564931,7.107121484,1,7.542979668,132.5736041,-0.3358778626,0.8702290076,-0.8396946565,-0.2053973013,0.2173913043,-0.2503748126,1443.956044,13:20,800
2023/06/29 14:13:20,8.25,0.152173913,8.043478261,7.030520646,-1.936564931,7.076002394,1,7.532769205,132.753304,-1.053435115,1.770992366,-0.7938931298,-0.2053973013,0.2113943028,-0.2503748126,1443.223443,13:20,800
2023/06/29 14:13:20,8.315217391,0.1413043478,8.010869565,7.008976661,-1.89347696,7.080789946,1,7.522558742,132.9334917,-0.6717557252,1.694656489,-0.8396946565,-0.203898051,0.2188905547,-0.2368815592,1443.956044,13:20,800
2023/06/29 14:13:20,8.239130435,0.2065217391,8.010869565,7.04727708,-1.950927588,7.087971275,1,7.507243047,133.2046923,-0.320610687,0.6717557252,-0.1832061069,-0.2128935532,0.2143928036,-0.2488755622,1444.688645,13:20,800
2023/06/29 14:13:20,8.22826087,0.1956521739,8,7.056852184,-1.958108917,7.073608618,1,7.497032584,133.3861083,-0.4885496183,1.083969466,-0.427480916,-0.2113943028,0.2173913043,-0.2368815592,1449.084249,13:20,800
2023/06/29 14:13:21,8.27173913,0.1630434783,8.010869565,7.040095751,-1.941352484,7.076002394,1,7.486822121,133.5680191,-0.3969465649,0.9160305344,-0.3511450382,-0.2053973013,0.2173913043,-0.2563718141,1446.886447,13:21,801
2023/06/29 14:13:21,8.239130435,0.1956521739,8.010869565,7.052064632,-1.946140036,7.068821065,1,7.481716889,133.6591607,-0.3816793893,1.328244275,-0.7328244275,-0.2083958021,0.2233883058,-0.2413793103,1446.153846,13:21,801
2023/06/29 14:13:21,8.326086957,0.1086956522,7.989130435,7.035308199,-1.912627169,7.068821065,1,7.466401195,133.9333333,-0.7480916031,1.282442748,-0.9007633588,-0.2068965517,0.2203898051,-0.2383808096,1450.549451,13:21,801
2023/06/29 14:13:21,8.27173913,0.1847826087,7.989130435,7.011370437,-1.917414722,7.080789946,1,7.456190731,134.1167408,-1.221374046,1.20610687,-0.9312977099,-0.2098950525,0.215892054,-0.2503748126,1452.747253,13:21,801
2023/06/29 14:13:21,8.239130435,0.2065217391,8.010869565,7.073608618,-1.97486535,7.054458408,1,7.4510855,134.2086331,-0.5648854962,1.526717557,-0.8854961832,-0.2083958021,0.2113943028,-0.2503748126,1448.351648,13:21,801
2023/06/29 14:13:22,8.239130435,0.1847826087,8.032608696,7.059245961,-1.938958707,7.04727708,1,7.435769805,134.4850669,-0.9007633588,0.9770992366,-0.641221374,-0.2098950525,0.2083958021,-0.2458770615,1446.153846,13:22,802
2023/06/29 14:13:22,8.293478261,0.152173913,8.054347826,7.044883303,-1.948533812,7.061639737,1,7.425559342,134.6699897,-0.5648854962,1.984732824,-1.099236641,-0.2053973013,0.2218890555,-0.2488755622,1440.29304,13:22,802
2023/06/29 14:13:22,8.293478261,0.1630434783,7.989130435,7.044883303,-1.907839617,7.066427289,1,7.42045411,134.7626419,-0.5954198473,1.816793893,-0.9770992366,-0.2098950525,0.2098950525,-0.2458770615,1447.619048,13:22,802
2023/06/29 14:13:22,8.217391304,0.2065217391,8.065217391,7.059245961,-1.950927588,7.052064632,1,7.410243647,134.9483293,-0.8091603053,1.038167939,-0.6717557252,-0.2053973013,0.2203898051,-0.2428785607,1444.688645,13:22,802
2023/06/29 14:13:22,8.27173913,0.2065217391,8.010869565,7.071214841,-1.958108917,7.059245961,1,7.400033184,135.1345291,-0.641221374,1.404580153,-0.6259541985,-0.2023988006,0.2173913043,-0.2533733133,1445.421245,13:22,802
2023/06/29 14:13:23,8.260869565,0.1630434783,8.032608696,7.044883303,-1.955715141,7.068821065,1,7.389822721,135.3212435,-0.5648854962,1.282442748,-0.641221374,-0.2098950525,0.2068965517,-0.2488755622,1444.688645,13:23,803
2023/06/29 14:13:23,8.260869565,0.1956521739,8.032608696,7.052064632,-1.958108917,7.068821065,1,7.384717489,135.4147943,-0.641221374,1.465648855,-0.7328244275,-0.2143928036,0.2203898051,-0.2533733133,1444.688645,13:23,803
2023/06/29 14:13:23,8.293478261,0.1086956522,8.02173913,7.035308199,-1.912627169,7.076002394,1,7.374507026,135.6022845,-0.8549618321,1.251908397,-0.6106870229,-0.2113943028,0.2143928036,-0.251874063,1448.351648,13:23,803
2023/06/29 14:13:23,8.25,0.1413043478,8.02173913,7.001795332,-1.917414722,7.087971275,1,7.369401794,135.6962245,-0.6259541985,1.20610687,-0.8091603053,-0.2113943028,0.2173913043,-0.2488755622,1450.549451,13:23,803
2023/06/29 14:13:23,8.27173913,0.2065217391,8.032608696,7.066427289,-1.970077798,7.073608618,1,7.359191331,135.8844953,-0.3511450382,1.312977099,-0.8091603053,-0.2128935532,0.2128935532,-0.2488755622,1446.886447,13:23,803
2023/06/29 14:13:24,8.260869565,0.1739130435,8.032608696,7.042489527,-1.94374626,7.071214841,1,7.3540861,135.9788268,-0.8396946565,1.389312977,-0.9618320611,-0.2113943028,0.2143928036,-0.251874063,1445.421245,13:24,804
2023/06/29 14:13:24,8.282608696,0.1739130435,8.02173913,7.035308199,-1.960502693,7.07839617,1,7.343875637,136.1678832,-0.7175572519,1.541984733,-1.007633588,-0.2068965517,0.2113943028,-0.2428785607,1449.084249,13:24,804
2023/06/29 14:13:24,8.22826087,0.2065217391,8.02173913,7.035308199,-1.958108917,7.083183722,1,7.333665173,136.3574661,-0.5496183206,0.5954198473,-1.328244275,-0.2098950525,0.2113943028,-0.251874063,1450.549451,13:24,804
2023/06/29 14:13:24,8.22826087,0.2282608696,8.043478261,7.068821065,-1.962896469,7.056852184,1,7.32345471,136.5475776,-0.7938931298,1.053435115,-0.9923664122,-0.2098950525,0.2218890555,-0.2428785607,1446.153846,13:24,804
2023/06/29 14:13:24,8.25,0.1413043478,8.043478261,7.049670856,-1.948533812,7.071214841,1,7.32345471,136.5475776,-1.129770992,1.114503817,-0.9160305344,-0.2083958021,0.2203898051,-0.2458770615,1444.688645,13:24,804
2023/06/29 14:13:25,8.282608696,0.1956521739,8.043478261,7.040095751,-1.946140036,7.073608618,1,7.308139015,136.8337408,-0.7786259542,1.190839695,-0.7938931298,-0.1994002999,0.2233883058,-0.2428785607,1444.688645,13:25,805
2023/06/29 14:13:25,8.260869565,0.1847826087,8.054347826,7.04727708,-1.958108917,7.080789946,1,7.303033784,136.9293953,-0.6717557252,1.007633588,-0.9618320611,-0.203898051,0.2188905547,-0.2473763118,1440.29304,13:25,805
2023/06/29 14:13:25,8.217391304,0.1847826087,8.032608696,7.037701975,-1.938958707,7.073608618,1,7.292823321,137.1211061,-0.7480916031,1.129770992,-0.7480916031,-0.2008995502,0.215892054,-0.2458770615,1442.490842,13:25,805
2023/06/29 14:13:25,8.304347826,0.1195652174,8.010869565,7.018551765,-1.905445841,7.064033513,1,7.287718089,137.2171629,-0.8091603053,0.9312977099,-0.8396946565,-0.2188905547,0.2233883058,-0.2488755622,1443.956044,13:25,805
2023/06/29 14:13:25,8.293478261,0.1847826087,8.02173913,7.042489527,-1.962896469,7.087971275,1,7.277507626,137.4096808,-0.5190839695,0.6870229008,-0.534351145,-0.2128935532,0.2188905547,-0.2458770615,1447.619048,13:25,805
2023/06/29 14:13:26,8.239130435,0.2065217391,8.010869565,7.068821065,-1.970077798,7.068821065,1,7.277507626,137.4096808,-0.3969465649,1.129770992,-0.7633587786,-0.2053973013,0.2128935532,-0.2533733133,1446.153846,13:26,806
2023/06/29 14:13:26,8.25,0.1847826087,8.032608696,7.040095751,-1.94374626,7.061639737,1,7.267297163,137.6027397,-1.007633588,1.267175573,-0.9618320611,-0.2128935532,0.2098950525,-0.2488755622,1444.688645,13:26,806
2023/06/29 14:13:26,8.27173913,0.1739130435,7.989130435,7.042489527,-1.955715141,7.073608618,1,7.262191931,137.6994728,-0.5038167939,1.541984733,-0.7175572519,-0.2098950525,0.227886057,-0.2428785607,1449.81685,13:26,806
2023/06/29 14:13:26,8.22826087,0.2282608696,8,7.030520646,-1.917414722,7.052064632,1,7.251981468,137.8933474,-0.7175572519,1.190839695,-0.3358778626,-0.2053973013,0.2233883058,-0.2473763118,1452.014652,13:26,806
2023/06/29 14:13:26,8.282608696,0.152173913,8,7.049670856,-1.934171155,7.054458408,1,7.246876236,137.9904896,-0.8702290076,1.221374046,-0.6106870229,-0.2128935532,0.2218890555,-0.2353823088,1452.747253,13:26,806
2023/06/29 14:13:27,8.282608696,0.152173913,7.967391304,7.076002394,-1.982046679,7.049670856,1,7.241771005,138.0877688,-0.2442748092,0.9465648855,-1.06870229,-0.2083958021,0.2173913043,-0.2458770615,1453.479853,13:27,807
2023/06/29 14:13:27,8.25,0.1847826087,7.989130435,7.061639737,-1.948533812,7.044883303,1,7.231560542,138.2827391,-1.007633588,1.175572519,-0.3969465649,-0.2083958021,0.2203898051,-0.2443778111,1454.212454,13:27,807
2023/06/29 14:13:27,8.293478261,0.1739130435,8.02173913,7.054458408,-1.960502693,7.064033513,1,7.22645531,138.3804309,-1.06870229,1.572519084,-0.5801526718,-0.2008995502,0.2188905547,-0.2458770615,1452.747253,13:27,807
2023/06/29 14:13:27,8.336956522,0.1086956522,7.945652174,7.016157989,-1.898264512,7.071214841,1,7.221350078,138.4782609,-1.175572519,1.694656489,-0.8091603053,-0.2068965517,0.2203898051,-0.2548725637,1458.608059,13:27,807
2023/06/29 14:13:27,8.25,0.1956521739,8.010869565,7.068821065,-1.967684022,7.066427289,1,7.211139615,138.6743363,-0.9618320611,1.419847328,-0.3816793893,-0.2068965517,0.2218890555,-0.2488755622,1451.282051,13:27,807
2023/06/29 14:13:28,8.260869565,0.1847826087,8,7.071214841,-1.977259126,7.059245961,1,7.200929152,138.8709677,-0.3664122137,1.404580153,-0.7022900763,-0.2083958021,0.215892054,-0.2353823088,1452.747253,13:28,808
2023/06/29 14:13:28,8.22826087,0.1739130435,8,7.061639737,-1.948533812,7.056852184,1,7.195823921,138.9694927,-1.175572519,1.328244275,-0.5190839695,-0.203898051,0.2128935532,-0.2473763118,1452.747253,13:28,808
2023/06/29 14:13:28,8.217391304,0.2065217391,7.989130435,7.049670856,-1.97486535,7.073608618,1,7.190718689,139.0681576,-0.7328244275,1.083969466,-0.7786259542,-0.2143928036,0.2233883058,-0.2443778111,1453.479853,13:28,808
2023/06/29 14:13:28,8.326086957,0.1195652174,7.97826087,7.061639737,-1.936564931,7.059245961,1,7.185613457,139.1669627,-0.8702290076,1.496183206,-0.8244274809,-0.2098950525,0.2233883058,-0.2488755622,1457.875458,13:28,808
2023/06/29 14:13:28,8.25,0.1956521739,8,7.02812687,-1.931777379,7.073608618,1,7.175402994,139.3649947,-0.9618320611,1.282442748,-0.7786259542,-0.2098950525,0.2113943028,-0.2428785607,1456.410256,13:28,808
2023/06/29 14:13:29,8.239130435,0.2065217391,8.02173913,7.061639737,-1.962896469,7.061639737,1,7.170297763,139.4642221,-0.8396946565,1.389312977,-0.7938931298,-0.1994002999,0.2188905547,-0.2458770615,1454.945055,13:29,809
2023/06/29 14:13:29,8.260869565,0.1739130435,8.02173913,7.049670856,-1.938958707,7.054458408,1,7.165192531,139.563591,-0.6870229008,1.267175573,-0.6564885496,-0.2128935532,0.215892054,-0.2533733133,1453.479853,13:29,809
2023/06/29 14:13:29,8.25,0.1739130435,8.010869565,7.056852184,-1.967684022,7.073608618,1,7.154982068,139.7627542,-0.6259541985,1.267175573,-0.9465648855,-0.2083958021,0.2173913043,-0.2443778111,1449.81685,13:29,809
2023/06/29 14:13:29,8.195652174,0.2173913043,8,7.073608618,-1.982046679,7.073608618,1,7.144771605,139.9624866,-0.3511450382,0.7480916031,-0.5954198473,-0.2053973013,0.2188905547,-0.2458770615,1451.282051,13:29,809
2023/06/29 14:13:29,8.27173913,0.1739130435,8.043478261,7.013764213,-1.922202274,7.073608618,1,7.12945591,140.2631579,-0.7633587786,0.9312977099,-0.5038167939,-0.2008995502,0.2143928036,-0.251874063,1447.619048,13:29,809
2023/06/29 14:13:30,8.260869565,0.1304347826,8,7.037701975,-1.962896469,7.073608618,1,7.12945591,140.2631579,-0.3816793893,0.8091603053,-1.007633588,-0.203898051,0.2218890555,-0.2488755622,1450.549451,13:30,810
2023/06/29 14:13:30,8.239130435,0.1630434783,8.02173913,7.059245961,-1.962896469,7.054458408,1,7.119245447,140.4643241,-0.7480916031,1.312977099,-0.5801526718,-0.2098950525,0.2188905547,-0.2458770615,1450.549451,13:30,810
2023/06/29 14:13:30,8.260869565,0.1630434783,7.989130435,7.059245961,-1.967684022,7.066427289,1,7.114140215,140.5651238,-0.6259541985,1.160305344,-0.6564885496,-0.2113943028,0.2203898051,-0.251874063,1452.747253,13:30,810
2023/06/29 14:13:30,8.239130435,0.152173913,8,7.052064632,-1.979652902,7.083183722,1,7.109034984,140.6660682,-0.4732824427,0.9312977099,-0.7328244275,-0.2113943028,0.2173913043,-0.2413793103,1453.479853,13:30,810
2023/06/29 14:13:30,8.25,0.2282608696,8,7.097546379,-2.001196888,7.044883303,1,7.09882452,140.8683927,-0.5038167939,1.374045802,-0.7022900763,-0.2098950525,0.2263868066,-0.2473763118,1453.479853,13:30,810
2023/06/29 14:13:31,8.27173913,0.1304347826,8,7.052064632,-1.950927588,7.054458408,1,7.088614057,141.0713,-0.7938931298,1.20610687,-0.8396946565,-0.2023988006,0.215892054,-0.2443778111,1453.479853,13:31,811
2023/06/29 14:13:31,8.27173913,0.1847826087,8.010869565,7.052064632,-1.94374626,7.040095751,1,7.083508826,141.172973,-0.7480916031,1.114503817,-0.534351145,-0.2098950525,0.2248875562,-0.2458770615,1449.81685,13:31,811
2023/06/29 14:13:31,8.260869565,0.1630434783,8,7.087971275,-1.965290245,7.020945542,1,7.073298362,141.3767593,-0.6870229008,1.129770992,-1.007633588,-0.2173913043,0.2218890555,-0.2473763118,1451.282051,13:31,811
2023/06/29 14:13:31,8.239130435,0.1739130435,8,7.066427289,-1.967684022,7.040095751,1,7.068193131,141.4788732,-0.7328244275,0.3358778626,-0.5801526718,-0.2113943028,0.2173913043,-0.2428785607,1452.747253,13:31,811
2023/06/29 14:13:31,8.25,0.2391304348,8.010869565,7.080789946,-1.965290245,7.020945542,1,7.057982668,141.6835443,-0.8396946565,1.282442748,-0.9770992366,-0.2128935532,0.2203898051,-0.2488755622,1448.351648,13:31,811
2023/06/29 14:13:32,8.304347826,0.1413043478,8,7.061639737,-1.950927588,7.037701975,1,7.047772205,141.8888084,-0.7633587786,1.083969466,-0.8549618321,-0.215892054,0.2218890555,-0.2473763118,1451.282051,13:32,812
2023/06/29 14:13:32,8.27173913,0.1847826087,7.989130435,7.076002394,-1.948533812,7.025733094,1,7.042666973,141.9916636,-0.6564885496,1.099236641,-0.8091603053,-0.2143928036,0.2173913043,-0.2473763118,1452.747253,13:32,812
2023/06/29 14:13:32,8.27173913,0.1739130435,8.010869565,7.090365051,-1.967684022,7.032914423,1,7.037561741,142.0946681,-0.6106870229,0.6717557252,-0.8396946565,-0.215892054,0.2143928036,-0.2458770615,1448.351648,13:32,812
2023/06/29 14:13:32,8.25,0.1630434783,8.010869565,7.02812687,-1.903052065,7.04727708,1,7.027351278,142.301126,-0.5038167939,1.389312977,-0.7022900763,-0.2083958021,0.2203898051,-0.2458770615,1447.619048,13:32,812
2023/06/29 14:13:32,8.27173913,0.152173913,7.967391304,7.049670856,-1.929383603,7.04727708,1,7.022246047,142.4045802,-0.9007633588,1.740458015,-0.6106870229,-0.215892054,0.2173913043,-0.2488755622,1451.282051,13:32,812
2023/06/29 14:13:33,8.260869565,0.1739130435,7.989130435,7.092758827,-1.979652902,7.030520646,1,7.012035583,142.6119403,-0.3969465649,1.633587786,-0.9618320611,-0.2023988006,0.2203898051,-0.2488755622,1452.747253,13:33,813
2023/06/29 14:13:33,8.27173913,0.1739130435,7.989130435,7.071214841,-1.948533812,7.02812687,1,7.006930352,142.715847,-1.022900763,1.145038168,-0.6259541985,-0.2053973013,0.2173913043,-0.2428785607,1454.212454,13:33,813
2023/06/29 14:13:33,8.260869565,0.1413043478,8.032608696,7.07839617,-1.99401556,7.059245961,1,6.996719889,142.9241153,-0.6259541985,1.083969466,-1.435114504,-0.2143928036,0.227886057,-0.2533733133,1449.084249,13:33,813
2023/06/29 14:13:33,8.22826087,0.2282608696,7.97826087,7.126271694,-2.003590664,7.025733094,1,6.986509426,143.1329923,-0.9923664122,1.175572519,-0.8549618321,-0.2173913043,0.227886057,-0.2488755622,1455.677656,13:33,813
